x1,y1,size1,figure1,is_active1,color1,priority1,speed1,opacity1,rotation1,x2,y2,size2,figure2,is_active2,color2,priority2,speed2,opacity2,rotation2,collision
4,-3,21,circle,1,yellow,1,5.645427323703755,0.5051309101659149,64,4,-1,59,circle,0,blue,4,6.558983174108221,0.06639045691384404,75,False
5,1,88,circle,0,blue,3,9.670014904079016,0.16792305900067328,254,0,1,64,rectangle,1,yellow,1,8.214904656229216,0.1505162444257796,286,True
4,1,63,rectangle,1,red,4,8.677507053734955,0.37789426107800916,263,-5,-1,19,rectangle,0,yellow,2,3.696255189664046,0.3290718758207276,275,False
1,3,23,circle,0,yellow,5,1.8500544104493988,0.09296856920457175,293,4,-4,92,rectangle,0,green,1,4.730557162959801,0.159903054118822,332,False
2,-6,27,rectangle,0,green,4,2.78638682486267,0.0975535165664585,157,-5,1,50,circle,1,green,5,9.623901458443413,0.6097509234656492,202,False
2,-2,74,circle,1,green,2,0.9558350886058575,0.36112436781008295,237,1,-5,48,circle,0,blue,5,9.147226015119623,0.930470828171862,181,True
1,-4,31,circle,1,blue,3,9.952928920693193,0.8672942139814633,335,3,-6,60,rectangle,1,red,4,2.547577879998675,0.14042623382105568,270,True
3,-3,67,circle,0,red,3,0.595994915560043,0.5422101321173285,41,-4,-6,53,circle,0,red,5,6.404626359426179,0.03919405733157799,299,True
4,-3,46,rectangle,0,blue,5,7.801921073460843,0.8893969294108482,310,-1,-3,12,rectangle,0,red,1,0.6803283404869997,0.6046430659015771,154,True
3,-5,13,circle,1,blue,2,5.528496505888962,0.004875053711787647,163,3,-4,86,circle,1,yellow,3,6.436114296186925,0.4293437359379456,206,False
-3,2,31,rectangle,1,red,2,8.651001244582005,0.06686765235107561,137,-2,6,46,rectangle,1,green,5,9.580038180261505,0.8631123975554769,359,True
-2,6,98,rectangle,1,green,1,6.871022710337241,0.10540642642600395,337,-5,-1,64,rectangle,0,yellow,4,1.2166723089241815,0.2905402855461714,211,True
-4,-6,56,rectangle,0,red,2,8.25919555459112,0.29730132860102787,293,5,-6,29,circle,0,yellow,5,1.03191941701396,0.2962958915493398,272,False
-5,-1,28,rectangle,0,green,3,3.736312920202657,0.13505512994582614,357,-5,-1,75,circle,0,yellow,2,3.895999543425731,0.7676284472262815,92,True
-4,-2,80,rectangle,1,yellow,1,9.551532045383507,0.4686551777867407,36,3,-5,94,rectangle,0,yellow,1,2.124196569905923,0.015246013393062752,47,True
-4,4,47,circle,0,red,5,3.8077171503041862,0.3588300992244309,294,-4,0,94,circle,0,green,3,0.8734799157369799,0.047525275145351875,254,True
5,-2,69,circle,0,blue,2,1.3153703560502295,0.14291131193755313,345,0,6,86,rectangle,1,green,3,2.256570612211928,0.9404437971479174,69,False
-1,-6,92,rectangle,1,green,3,1.316185253508394,0.37177388640533526,203,-1,4,78,rectangle,1,blue,1,2.74148720222911,0.2983414300524153,271,False
-3,-4,43,rectangle,0,blue,5,0.29337111395166704,0.5116691121599675,356,-2,3,78,rectangle,1,blue,5,8.65046484041232,0.23206659276636032,234,True
-4,4,85,rectangle,1,green,4,3.7254131893304434,0.37502890605408523,303,-3,2,97,circle,1,green,2,5.888419305728333,0.9005741700379749,179,True
-2,-6,12,rectangle,0,blue,5,3.3132704639330504,0.09107915304285275,26,2,5,99,circle,0,yellow,1,3.115819073774012,0.226128178700839,172,False
-1,1,90,circle,0,yellow,3,0.9083654651955053,0.07426493665974776,56,5,5,29,circle,0,green,5,1.5388533479017064,0.6751811763055984,292,True
0,0,25,rectangle,1,yellow,3,2.118240431258145,0.5139871639411793,123,5,-5,26,circle,0,green,3,7.098096012596356,0.963486854555124,60,False
-5,3,75,circle,1,blue,4,8.159035502902865,0.2982763170462469,190,1,2,80,circle,1,green,5,5.515821872797667,0.9146706958353182,124,True
-1,0,92,circle,0,blue,1,4.458965757145496,0.8238834200529335,158,4,1,62,rectangle,1,green,2,0.3633189978241891,0.6415626156242014,102,True
-3,-1,38,rectangle,0,blue,4,8.5404245273663,0.8623268524169306,263,5,-3,23,circle,0,blue,2,8.425616054411382,0.19350867550582773,197,False
2,0,100,circle,1,yellow,3,1.999759249813312,0.5398755016833279,227,2,0,19,rectangle,1,red,2,5.684211300744493,0.46762349067448805,97,True
3,-5,40,circle,1,red,3,3.972908094416303,0.9664755551618689,115,5,6,95,circle,0,red,3,4.25521345988672,0.9745247965967807,259,True
-3,-2,15,rectangle,1,green,5,4.609914782415253,0.7365874437438468,122,2,6,80,rectangle,1,yellow,3,4.347639053006516,0.3032272221659724,195,False
-2,-2,11,circle,1,blue,4,2.3324936091068205,0.10663876651905413,238,5,6,84,rectangle,0,blue,3,6.711150517256614,0.09249892005374649,272,False
5,1,65,circle,0,green,1,9.161945217551658,0.6585410652910404,71,4,-5,67,rectangle,0,yellow,4,3.760647105663002,0.38024733933228616,180,False
-1,3,57,rectangle,1,blue,1,4.910867710720147,0.17891433312085692,122,-5,-4,40,circle,0,blue,1,1.874976633010833,0.998700388263349,127,False
-4,-4,26,circle,0,blue,4,4.989977284906782,0.7228396719529696,261,0,4,91,circle,0,red,3,5.4526461365976715,0.012492177141857241,350,True
1,-1,80,circle,0,blue,5,2.847409474314654,0.3010449322018678,268,3,-2,88,rectangle,0,blue,1,6.614332567115124,0.1136878431609446,96,True
3,1,12,rectangle,0,blue,2,5.398038693238466,0.6645056917121283,213,4,6,69,rectangle,0,red,3,8.756841051068239,0.6916231204736326,170,True
-1,3,78,rectangle,1,red,3,6.798173625107768,0.042628730544205795,74,3,-2,38,rectangle,1,green,4,7.62212126308551,0.9463767479044252,321,True
1,-1,50,rectangle,0,blue,3,9.773433076727306,0.36624465624674707,164,5,-3,60,circle,1,green,2,0.07356770851542516,0.3111648915552996,249,True
3,5,43,rectangle,1,green,2,3.686969085899463,0.1814611505805901,79,1,-5,50,rectangle,0,green,5,6.895094428893217,0.9292155548540657,357,False
-2,-2,25,circle,1,red,2,0.37815193773176325,0.6992337164838333,64,-2,4,34,rectangle,1,red,3,1.2559896703224938,0.41801143709305355,14,False
0,-5,62,circle,1,blue,3,1.2213936139995507,0.44546269357586077,62,-4,-4,85,circle,1,blue,4,7.008980304619323,0.5472079743066646,70,True
2,0,59,circle,0,red,5,4.7922835673668915,0.8065132046772725,128,-4,5,36,circle,0,red,2,6.547935078154041,0.8834864451943444,331,False
-5,-3,54,rectangle,1,green,1,1.6628585616587543,0.7885933316832994,275,-1,-6,67,circle,1,yellow,1,7.902730656588091,0.21732165041014173,177,True
-2,0,48,rectangle,0,red,5,4.778522495964092,0.2838061074472674,100,-1,2,73,circle,0,green,1,5.963514360353852,0.25388307172062197,123,True
-5,-6,92,circle,1,yellow,3,4.440467802779037,0.22047748105159226,132,-5,-4,71,circle,1,yellow,2,8.673217413856278,0.35427975257584177,275,True
3,6,59,rectangle,0,red,2,7.482030015048883,0.5048489361331712,151,0,1,10,circle,0,yellow,3,8.92436453223585,0.5254809836136904,172,False
-3,-4,72,rectangle,1,green,4,5.422850993370163,0.7942490351399889,292,2,6,24,rectangle,0,blue,1,3.0435181166598557,0.8210736701553601,196,False
5,-6,25,rectangle,1,yellow,2,4.613158634560001,0.03646619630450476,10,-4,0,76,rectangle,1,blue,2,9.000127571176371,0.04371517783424894,314,False
-4,3,10,rectangle,0,blue,5,3.7216820886134605,0.6165441055873137,357,-2,5,13,rectangle,0,red,3,6.817567243079271,0.6080151227655004,272,True
4,-3,55,circle,1,yellow,3,5.403264350633234,0.8512912459774186,239,-1,0,52,circle,0,blue,5,5.649521419540957,0.09498714674309305,34,True
1,6,68,circle,1,blue,2,4.403814834066639,0.532841819987488,200,1,3,86,circle,0,yellow,4,7.712764817253158,0.5304633094801647,290,True
-1,5,17,circle,1,red,4,0.42470666788700817,0.07628747572338168,86,1,-3,62,rectangle,1,red,3,6.611870579076518,0.7889949818563299,215,False
-4,3,23,rectangle,1,red,3,6.2478905260019815,0.1383142909905477,277,-4,1,61,rectangle,1,green,1,0.5271183002163182,0.5918577761808229,27,True
-5,1,73,circle,1,blue,4,3.2277697889448733,0.30601656528686816,58,1,-6,95,circle,0,yellow,4,0.9842840054778035,0.3941235509817521,233,True
5,2,63,rectangle,1,red,1,7.133853649845672,0.6389353680683902,5,-4,1,86,rectangle,0,blue,4,3.882118864367193,0.35094341803780305,267,False
3,-4,100,rectangle,0,blue,3,6.0666497222190365,0.9318376370908401,317,1,5,32,rectangle,1,blue,2,5.616238503529286,0.0484653881616115,92,False
5,2,76,circle,0,blue,3,0.1514493664427119,0.9065327512960697,282,-1,4,80,rectangle,0,green,3,0.09258452679424156,0.4225346560300681,259,False
-3,3,43,rectangle,1,blue,1,1.032722927338181,0.04959270006370964,3,0,-6,83,circle,0,blue,1,3.011240979557952,0.06514194116843253,335,False
-3,3,85,rectangle,1,green,4,8.91511580349248,0.11492505767368555,213,4,0,17,rectangle,1,red,5,2.0017042614262417,0.4646583518473578,342,False
-1,1,51,rectangle,1,green,5,1.2617466356684237,0.5937343029012073,312,1,0,96,circle,1,red,4,2.30393143447728,0.7988123639079362,167,True
-2,-1,21,rectangle,0,green,1,7.922529805312309,0.03094621659416963,58,2,-3,97,circle,0,yellow,5,8.881413110720333,0.252122795088789,67,False
-3,5,71,rectangle,1,blue,4,0.5153109319773297,0.6562526896098355,26,-5,-2,38,circle,1,yellow,3,9.872999264536858,0.2967784431073093,338,False
1,-3,81,circle,0,red,4,0.7181737451277359,0.15783539599733387,94,2,1,53,rectangle,0,red,4,8.01320656375247,0.3117155644813353,174,True
4,3,59,circle,0,yellow,5,5.850497018571806,0.643690429373835,203,2,1,35,circle,0,red,4,6.178929316055381,0.3982341217642602,107,True
0,2,97,rectangle,0,yellow,5,4.663143174346388,0.664288394782425,50,-1,-5,28,rectangle,0,green,1,5.103562405423831,0.4910469560407751,195,True
-5,6,82,circle,1,blue,3,0.5229700480966315,0.8476491098890001,298,-5,-3,26,rectangle,1,yellow,2,7.477963144207394,0.9849833872457748,69,False
-5,-2,58,circle,1,yellow,5,4.033776213678635,0.5227192276212969,206,2,2,32,rectangle,1,yellow,1,8.802409132377065,0.1422961124090193,49,False
4,5,23,circle,0,green,2,1.026434383093926,0.393986686387402,251,2,-4,48,rectangle,0,red,3,9.609632497510392,0.13443615957181676,306,False
-1,-2,57,circle,0,yellow,2,7.445042859344437,0.9365514474465763,252,2,4,70,circle,1,yellow,5,6.092191954312407,0.6488114374985544,46,True
0,2,96,circle,0,yellow,4,8.025733594344194,0.49834553140221505,256,1,6,55,rectangle,0,green,4,5.089717676674013,0.5648568359759147,16,True
1,-2,77,circle,0,yellow,4,9.270824576347525,0.5913148995041435,102,5,-2,50,circle,1,red,5,4.072328678601009,0.24091454362918063,234,True
4,-5,100,circle,0,green,2,1.8452128245393418,0.5683296284836974,139,-5,5,63,circle,0,yellow,4,6.235985017834884,0.30172774704373684,125,False
1,-2,29,circle,1,yellow,3,9.409287573345594,0.10577385099358139,235,4,2,40,rectangle,1,red,3,8.371262072757807,0.46768117984212965,233,True
-1,5,80,rectangle,1,red,4,7.475690406183029,0.15025542463889796,151,-1,-6,57,rectangle,0,blue,2,8.67430209453723,0.0747520922707412,220,False
-4,6,44,rectangle,0,blue,3,1.6579603507460616,0.05186047821942674,253,-4,3,43,circle,1,red,4,8.0271021173086,0.37054029320928117,320,True
4,-2,58,circle,1,blue,4,2.0425303672299155,0.6025844672851525,75,0,5,85,rectangle,1,green,1,1.8242563546300972,0.2827484177203339,335,False
2,6,68,circle,0,red,1,8.484298077890909,0.12693100626203313,62,-2,3,75,circle,1,yellow,4,1.6923182918046409,0.8463736720887632,237,True
2,5,39,rectangle,1,red,3,5.236030131347294,0.8298347922781824,7,0,3,62,rectangle,1,red,1,3.7202710788390525,0.05223146633789533,358,True
2,3,38,rectangle,0,red,5,8.295410079292587,0.4769489835662164,69,1,-5,34,rectangle,0,yellow,3,4.998476654278823,0.7809252747187975,337,False
3,0,68,rectangle,0,blue,5,7.44043348387315,0.6395025377343998,72,2,5,98,rectangle,1,yellow,5,7.067053465634947,0.2683190896756439,48,True
4,5,18,rectangle,1,green,4,9.457826155534843,0.3677038255816657,345,2,3,66,circle,0,red,1,3.5943345313660346,0.3430073449151819,3,True
0,3,69,rectangle,1,blue,1,1.1134867423832628,0.29707749092800007,39,-2,0,48,rectangle,0,blue,1,9.151630865920126,0.8043797674886327,254,True
-2,-6,56,rectangle,0,blue,4,6.964557440148223,0.0031174646381698645,77,-4,-3,39,rectangle,1,red,5,6.833930257095106,0.3470065054467978,82,True
0,4,70,circle,0,red,2,9.599538790205163,0.26525905696271124,221,3,-5,84,rectangle,1,red,4,5.8389742568533585,0.5768437598112774,84,False
-3,2,83,circle,0,blue,2,4.7626321037985155,0.5761302538120773,93,-5,-6,33,circle,0,blue,5,0.0640868327066968,0.9943595671764924,111,True
2,-4,80,rectangle,1,green,3,3.873353730459664,0.8659176924029407,356,3,6,79,circle,0,yellow,1,4.483662590745377,0.8705442446322375,233,False
-2,6,38,rectangle,1,blue,5,1.2092432113982121,0.3251973560303809,116,5,-5,89,circle,1,green,4,3.86449845488133,0.03509082972280786,309,False
-2,1,16,rectangle,1,yellow,3,7.917042385866537,0.3816365085211205,2,0,4,100,rectangle,1,green,2,6.436562165647105,0.04447547384515882,39,True
1,-6,61,circle,1,blue,1,3.693976456108209,0.3155264296120688,15,-3,-4,63,circle,0,red,3,2.92896363248222,0.2870566631739798,31,True
3,0,80,circle,1,yellow,3,6.515111372438433,0.6539939072968464,23,-4,2,97,rectangle,0,blue,1,3.2705705372682727,0.1958395404341683,203,False
2,-2,58,rectangle,1,blue,5,0.5237622571393452,0.8740328603088237,43,-1,-3,91,rectangle,0,blue,4,4.717724126231611,0.09653442081020058,93,True
5,5,54,rectangle,1,red,5,4.3344580964648225,0.6489124656307834,219,-5,6,44,circle,1,red,1,9.857538095148193,0.31173660603355824,46,False
1,4,59,circle,1,yellow,5,3.847044909290652,0.20202346512332836,324,1,5,96,rectangle,0,green,1,8.304820235453473,0.4101909334015065,300,True
2,-5,71,circle,0,blue,3,6.2251543417320665,0.08862212455186491,134,-2,-5,62,circle,0,blue,3,8.884316495695664,0.22227292585373248,130,True
-3,-2,55,circle,1,red,3,8.090323817048482,0.5821392151983631,264,5,0,57,rectangle,0,yellow,4,2.6237335563496087,0.3823178067290667,357,False
-3,2,32,circle,0,green,2,6.305247951146262,0.9620212817991904,232,4,-3,16,circle,0,red,3,8.96754230470916,0.9329299458965917,215,False
-5,0,69,rectangle,0,green,1,7.995995555374289,0.8911709261301887,114,-1,-4,29,circle,1,yellow,4,1.3593943642551842,0.2712248651241058,11,True
-4,0,41,circle,1,green,3,8.155045413053712,0.29772200271361016,250,-2,5,78,rectangle,1,red,2,0.9626720549408696,0.8011703234849891,274,True
-1,-5,19,rectangle,1,red,1,2.377918303313671,0.5053713557019011,108,4,-2,47,rectangle,0,blue,2,3.02091392818625,0.01658424628406574,298,True
5,2,75,circle,1,green,5,3.4705684181151284,0.7255590609440403,66,-4,-1,37,rectangle,1,yellow,4,6.9263105834280445,0.7300020998545845,88,False
-5,2,61,rectangle,1,red,4,8.52087649866013,0.5771481852027677,70,-3,5,68,circle,0,blue,4,2.2870260240772144,0.970786670454146,84,True
-1,3,10,circle,0,green,1,4.4832848326422265,0.38120607548449326,354,1,3,79,circle,1,green,2,9.955336263589896,0.28628521013743635,210,True
4,-2,16,rectangle,1,green,1,8.586294508720709,0.1422385816136642,170,-3,-6,49,circle,1,red,1,5.994027346250013,0.19258350527774148,322,False
4,3,37,rectangle,0,blue,1,6.870295677038926,0.6369540899221496,49,0,-2,93,circle,1,yellow,3,1.9339385467355141,0.909146978731139,124,False
0,-2,94,rectangle,0,blue,3,0.39823029205889093,0.06537684000955246,226,-2,4,25,circle,1,yellow,1,3.947193244100391,0.5620850677779018,189,False
2,-4,90,circle,0,red,2,3.836132783299947,0.7799714731812069,215,2,-1,48,rectangle,0,yellow,3,9.690894727186775,0.5406166497765753,116,True
0,-2,12,circle,1,blue,1,6.192048917263397,0.6733892339830133,83,1,4,88,circle,0,green,3,0.8097232537289845,0.240620554436914,5,True
-2,-5,29,rectangle,1,yellow,1,3.8833905201117336,0.012974180213481845,153,-2,3,59,rectangle,1,yellow,1,7.0632256328942065,0.3773372400630337,107,False
5,1,59,rectangle,0,green,4,4.267094668668302,0.7538145698733867,60,-2,0,21,rectangle,0,yellow,2,6.761249750305761,0.2820069387110644,226,False
-2,5,94,circle,1,red,5,1.4255148039519705,0.03546562934136499,225,4,3,68,circle,0,yellow,1,5.837200308642203,0.26669666948462345,203,True
-5,0,46,rectangle,0,red,1,3.487762598073725,0.23062615155000943,61,-5,-4,51,circle,0,red,3,3.8214490622522366,0.37755960604787897,16,True
3,5,13,rectangle,1,blue,3,0.7959709713563179,0.2482183424508353,101,0,-1,13,circle,0,red,3,1.1020605142319229,0.554973930305732,184,False
-3,1,73,circle,0,red,1,4.270829648791104,0.8707166586349784,167,0,3,87,circle,1,red,5,4.085669292755431,0.02255421152246273,216,True
0,-4,88,rectangle,0,blue,5,7.965637461441095,0.13582561860724984,69,-2,4,81,rectangle,0,yellow,3,2.96794109038351,0.8261921551807603,205,True
-4,-5,26,circle,1,yellow,4,2.8785752814778673,0.2928420170051539,93,-2,-2,59,rectangle,1,red,5,1.890190299282375,0.7378469324586783,327,True
-1,-4,74,circle,0,blue,5,0.6506743793125702,0.06705345813938512,27,1,3,51,circle,1,blue,1,4.31573533448971,0.5879799424418,228,True
3,-5,42,rectangle,1,red,2,3.643229414999362,0.25338579056411503,15,-5,-6,24,rectangle,1,red,4,3.440749017199466,0.7874882546384551,227,False
-1,1,89,circle,1,blue,5,5.013415404990739,0.9879582651977826,31,2,-2,34,rectangle,1,red,5,3.943488492201044,0.06660562542186643,222,True
0,-6,52,circle,0,yellow,5,4.165176498591997,0.8658636684935174,291,3,-2,15,rectangle,0,red,5,3.389397142919013,0.08117633769594712,237,False
3,4,57,circle,0,red,1,3.8701275036254,0.8400394245682673,314,5,0,75,circle,0,yellow,3,3.637488259167557,0.1583115360820755,19,True
-5,-2,86,circle,1,blue,1,8.007116610995235,0.5109898884005107,273,2,-2,89,circle,1,blue,3,1.7215887683873665,0.9815855407765477,9,True
5,0,43,rectangle,1,blue,2,1.8086425330500555,0.38978962306305776,250,-1,4,23,rectangle,0,red,3,1.2649113667993195,0.38199156246411514,120,False
-4,1,68,rectangle,1,green,4,4.39824472991133,0.8900487566434292,157,-2,-3,76,circle,0,red,1,3.1799944827657955,0.4943714734964053,281,True
-5,2,64,circle,1,yellow,2,3.9399230648233106,0.08386543470942676,126,0,2,54,rectangle,0,green,3,9.974437014126284,0.9486797835922505,193,False
-1,5,58,rectangle,1,yellow,1,1.1259608223642636,0.8242804820593717,215,-3,3,90,circle,1,blue,2,8.634734658583117,0.3181977241424857,145,True
-1,-3,17,rectangle,1,blue,2,7.802011228883771,0.2636000877382274,305,-4,2,42,circle,0,blue,4,7.924064529373165,0.4779164739553242,186,False
2,-1,18,circle,1,blue,1,3.292183235161895,0.8724637641726224,347,-3,1,64,circle,0,blue,1,4.2305170715943134,0.9228675958204697,228,True
5,3,77,rectangle,0,blue,2,2.0426146357024697,0.05698155061169086,142,1,5,77,rectangle,1,green,3,7.44312873339044,0.36190624329616905,339,True
3,2,40,circle,0,red,5,3.542952387571614,0.420210598258727,123,4,-2,69,circle,1,red,4,2.5512682118262875,0.39010428525090735,277,True
-3,-3,53,rectangle,1,red,5,5.109834857620038,0.028983957578085473,341,-1,4,68,rectangle,0,green,4,7.187267798056233,0.8317246175368493,299,True
4,4,34,circle,1,yellow,3,0.5792914088481171,0.1975346833054018,20,0,4,88,circle,0,yellow,2,6.693231926409658,0.7616959794189564,250,True
4,-3,80,rectangle,1,yellow,4,4.110932081709948,0.6534774137596028,203,4,6,42,circle,1,green,1,8.808216567595071,0.362336460509346,91,False
5,-4,70,circle,0,blue,2,2.240400249282879,0.13985195258598637,232,-3,1,49,rectangle,0,blue,3,8.20475042244185,0.05617489752259375,193,False
0,-3,91,rectangle,1,yellow,3,3.966307660359407,0.6936402654291649,239,-1,-4,67,rectangle,0,green,3,6.1987526498589105,0.7377625334938509,332,True
-1,-3,26,circle,0,blue,5,9.64070604756349,0.27513787439967363,98,-2,-2,85,circle,0,blue,4,0.7981110196307517,0.38603102269388356,136,True
-1,-5,79,rectangle,0,green,1,7.275153484767422,0.06186986658644744,32,-3,3,99,circle,1,green,1,2.6893993504467497,0.05776488078708297,289,False
4,2,17,rectangle,0,blue,1,7.149227754573518,0.42560080660987154,169,3,-5,85,circle,1,red,2,3.679324447939023,0.24980188638992917,338,False
-4,-2,32,circle,0,red,2,9.798875315373076,0.09504904862490615,322,0,-1,32,circle,0,blue,2,4.723261939678249,0.6313692156871857,3,True
-5,3,66,rectangle,1,yellow,2,4.742223004005605,0.923169278286823,125,-2,-1,10,rectangle,0,blue,5,3.4475372659196535,0.7206562064284978,276,True
-2,-1,86,circle,1,yellow,5,0.4180086600963917,0.23343642667172748,76,2,-3,17,rectangle,1,green,3,8.889427683714207,0.472435459996952,204,False
-2,4,57,circle,1,yellow,5,9.084445022972027,0.36960303095275515,280,-2,-5,26,rectangle,0,blue,4,1.494062895305882,0.8647502891937735,287,False
4,6,52,circle,0,red,1,3.3911339372869023,0.6811194941322003,327,2,-3,69,rectangle,0,green,4,3.087582950169385,0.3149311778544023,165,False
3,-5,23,rectangle,1,yellow,1,9.353304730185815,0.6535363636169285,135,4,-4,97,circle,0,red,3,8.985846488322032,0.2733116357599906,321,True
-4,0,79,circle,1,green,2,7.6753753709120955,0.15170275824883006,208,2,-3,99,rectangle,1,blue,3,1.7741288752486628,0.5771599732000676,161,True
3,-1,88,circle,1,yellow,1,2.2981880221161175,0.5017253556765342,110,3,3,99,rectangle,0,red,3,1.5446555293506115,0.6295960494547854,170,True
-4,-3,24,rectangle,0,red,5,0.9402378106351084,0.04408208279392589,284,-5,5,67,circle,0,green,2,2.4668732649132363,0.033198912691156934,327,False
1,-1,83,rectangle,1,blue,2,4.398134224244325,0.18054371023935367,36,2,5,37,rectangle,1,green,2,0.391224244505084,0.6218314556568582,335,True
3,-5,90,rectangle,0,yellow,3,3.8454935060004383,0.3833537134873328,160,1,6,93,circle,1,yellow,4,2.819052720445164,0.5876919117350191,25,False
-2,-3,97,rectangle,0,blue,2,7.727035683021748,0.8710667272468374,102,0,5,90,circle,1,yellow,2,2.941311717005725,0.6640887340788748,264,False
5,-6,91,circle,0,blue,2,4.453372998520241,0.37009921017094016,317,-4,1,92,rectangle,1,red,4,9.452307257764787,0.30973203660855,125,False
5,-4,46,circle,0,yellow,5,8.199102600954358,0.3911871070788737,235,-2,4,12,rectangle,0,red,5,5.762580223555146,0.9849676945061616,355,False
1,-3,53,circle,1,red,2,4.209749968860477,0.1934327325656109,356,1,-5,23,circle,0,green,2,8.76881321211105,0.6447959919376437,327,False
-5,-1,33,rectangle,1,green,5,1.3982580539780909,0.15932731128920252,151,-2,-3,62,rectangle,1,red,3,8.88918268460133,0.34298444569494535,106,True
-1,2,72,rectangle,1,red,1,5.0542072014314146,0.3375033185679174,39,1,0,88,circle,1,yellow,3,0.3769090232575012,0.32066228034774624,174,True
2,0,15,rectangle,0,red,4,6.617483909954405,0.43263841185413043,319,-5,4,65,rectangle,0,red,4,0.02154500792177716,0.8848064228999294,121,False
-2,2,88,rectangle,0,yellow,1,0.3013250216090435,0.8328203658328356,156,0,-3,67,rectangle,0,yellow,5,3.9531055611899415,0.8393136129740546,9,True
-1,-5,15,circle,1,yellow,2,1.8306372337626042,0.5688444125447296,151,5,5,100,rectangle,1,blue,2,8.034685572405039,0.36002042538104895,349,False
4,5,88,circle,1,red,2,7.5453564648005775,0.03636792960449664,58,5,0,25,rectangle,0,red,1,9.544892132347023,0.5784030181444945,33,False
1,6,42,circle,1,red,4,2.8394470606203615,0.18356603736619703,50,-4,6,32,rectangle,0,blue,3,6.678245703518102,0.44045940041644605,234,False
4,5,96,circle,1,red,2,9.52419606991499,0.36044030943423044,43,-4,2,67,circle,1,blue,2,8.042792401957223,0.4239942129190464,253,True
2,-4,97,circle,0,green,4,2.1604231060374843,0.7806063541832136,291,-1,5,59,rectangle,0,green,4,0.04872934522163641,0.49780100077034783,352,False
0,4,66,rectangle,0,blue,4,2.576407287783983,0.8409206027745572,56,-3,-5,71,circle,0,blue,4,1.9251161153847662,0.0467222434710014,177,False
-4,1,21,circle,0,yellow,5,4.346978844642645,0.16354179354731124,177,-2,0,85,circle,1,blue,3,1.2520103594999255,0.8253735068799404,175,True
0,-2,30,circle,1,yellow,4,9.217819116855493,0.8481774304579512,313,4,-1,77,circle,0,green,4,3.369184971925163,0.117592380861262,44,True
4,-1,30,rectangle,0,blue,5,1.9637043956022227,0.07615387473757129,267,-2,5,25,circle,1,red,2,6.775114496251584,0.2954255515830443,5,False
1,-1,91,rectangle,1,green,4,6.673986475482904,0.20502939118226937,317,-4,1,48,rectangle,0,yellow,5,0.5878628304179401,0.2595624722549861,238,True
-5,-5,62,rectangle,0,yellow,3,9.073036404373475,0.9463800160482521,211,-3,4,91,rectangle,1,yellow,2,6.371396231255456,0.10678899379790652,329,False
-5,-3,88,rectangle,1,green,3,9.536495831976717,0.7932209853046149,263,5,6,27,rectangle,1,red,2,9.082452615452842,0.49139077984362045,125,False
3,-3,24,circle,1,blue,4,6.016250725850588,0.6728010294477147,160,1,-4,72,rectangle,0,green,3,4.2436752393523625,0.7986908768088229,213,True
-1,-4,30,circle,1,blue,4,7.621247665230357,0.9459697208348363,336,3,6,94,circle,1,yellow,5,4.617753903744784,0.5370598764545873,47,True
2,-3,78,circle,0,yellow,1,0.9240154559130109,0.036625849244238506,24,-5,1,30,rectangle,0,yellow,1,6.295424154598932,0.9155535229782371,35,False
1,-6,73,rectangle,1,red,1,7.235507857170957,0.34935755443884564,86,-5,-6,65,circle,1,green,2,2.8386629453497503,0.32383471460799496,248,False
-2,-4,16,circle,1,red,4,7.356851512897215,0.7191791725149466,317,-3,6,98,circle,1,yellow,4,0.9729466738085613,0.6346580014756944,16,False
4,-1,91,rectangle,1,red,3,6.20163055296166,0.775259096912471,54,-5,-5,89,circle,1,blue,1,6.8639581592363355,0.29522744665860645,185,False
-2,-4,34,circle,0,red,1,1.4341330675974406,0.41209885790387135,249,3,2,56,rectangle,0,yellow,1,7.45068042256177,0.7430924800544931,56,False
-3,-5,40,circle,1,red,1,6.958463276770584,0.2641390190908296,247,5,1,35,rectangle,1,blue,1,0.02901758599753279,0.3432044621760991,252,False
-5,-4,32,circle,1,green,4,9.44800348102898,0.9829356123226856,244,2,4,25,rectangle,0,blue,3,3.239541550705982,0.7296770769426395,88,False
-5,-4,98,rectangle,1,yellow,1,0.49943197761348035,0.12360839640105237,98,-2,-4,30,rectangle,0,red,3,1.9047836975921961,0.9417775490973829,11,True
2,3,39,circle,0,red,2,2.382597938249554,0.16969429607701259,81,1,0,57,circle,0,blue,3,3.4895973875354924,0.16080126750019852,209,True
4,-5,47,rectangle,1,yellow,4,5.797317269040418,0.2809803255558717,7,2,-2,25,circle,0,blue,4,9.281898091525388,0.4617819022586217,187,True
5,6,78,circle,0,red,5,3.2885652168540833,0.9130682103047684,262,-1,-3,80,rectangle,1,blue,5,8.491560144129979,0.1871457695546409,350,False
-1,3,96,rectangle,1,red,3,6.628313519311782,0.4336312864155081,219,5,-4,82,rectangle,1,green,4,0.31934035000421357,0.9847655135113009,216,True
-1,6,23,rectangle,1,blue,4,1.3411790501423881,0.8769223305208,297,5,-2,63,circle,0,yellow,3,7.394257182760403,0.5321971389824898,275,False
1,-1,14,circle,0,yellow,5,1.8234003500090468,0.27547451457382366,64,-4,-4,45,circle,0,blue,1,8.604678962776578,0.019220591538816834,8,True
