carat,cut,color,clarity,depth,table,price,x,y,z,v
51,4,6,3,621,56,1882,516,511,319,84112644
51,3,6,3,611,59,1882,516,512,314,82956288
51,4,6,3,623,55,1882,519,512,321,85298688
51,4,6,3,618,55,1882,516,509,317,83258148
51,4,6,3,619,57,1882,513,511,317,83099331
51,4,6,3,623,57,1882,512,509,318,82873344
51,4,6,3,627,55,1882,512,509,320,83394560
51,4,6,3,619,57,1882,515,509,317,83096795
56,4,3,3,614,57,1882,535,531,327,92895795
51,3,3,5,620,62,1882,509,504,314,80552304
56,3,3,4,601,61,1882,538,531,321,91702638
51,3,4,5,612,59,1882,519,509,315,83213865
56,3,3,3,610,62,1882,536,528,324,91694592
54,1,5,5,609,57,1883,522,526,319,87588468
59,3,5,6,620,58,1883,536,538,333,96026544
56,2,3,4,629,57,1883,527,529,332,92555956
70,2,4,1,634,58,1883,562,558,355,111326580
47,4,3,5,620,55,1883,497,500,309,76786500
50,4,2,6,622,55,1883,509,511,317,82451383
50,4,2,6,622,54,1883,509,513,318,83035206
50,4,2,6,619,58,1883,505,509,314,80712130
52,4,3,4,600,56,1883,525,529,316,87761100
71,2,1,2,626,63,1883,561,554,349,108467106
59,4,3,3,615,56,1883,542,538,332,96809872
59,3,3,3,623,55,1883,543,539,337,98632149
71,3,5,2,610,58,1883,575,567,349,113782725
61,2,3,3,601,60,1884,550,554,332,101160400
57,3,2,4,615,58,1884,535,541,331,95802985
57,4,2,4,626,54,1884,530,534,333,94245660
57,4,3,3,619,56,1884,535,538,332,95559560
57,4,3,3,611,57,1884,539,541,330,96227670
57,4,3,3,616,55,1884,533,538,330,94628820
57,4,3,3,619,57,1884,533,537,331,94739151
57,4,2,4,620,57,1884,532,535,331,94209220
56,4,3,4,616,55,1884,532,536,329,93815008
56,4,3,4,605,57,1884,533,538,324,92908296
51,4,6,2,607,56,1884,518,520,315,84848400
50,2,2,6,633,53,1885,505,509,321,82511445
54,2,6,3,605,59,1885,524,528,318,87981696
63,2,6,2,628,57,1885,540,546,341,100540440
66,4,2,2,617,55,1885,564,560,347,109596480
52,4,3,4,613,56,1886,518,522,319,86256324
59,3,5,5,623,55,1886,542,533,335,96776810
50,2,2,6,596,63,1887,511,516,306,80684856
52,4,2,4,604,57,1887,521,524,316,86269264
52,4,3,3,617,56,1888,516,521,320,86027520
56,4,5,4,602,57,1888,538,535,323,92969090
54,2,3,4,618,58,1889,523,528,325,89746800
56,4,2,5,625,56,1889,524,528,329,91025088
70,3,5,2,619,59,1889,567,574,353,114886674
54,2,4,3,620,59,1889,516,522,322,86731344
57,4,6,3,612,54,1889,540,542,331,96877080
71,4,0,2,616,57,1889,572,575,353,116101700
70,2,5,1,638,55,1890,557,559,356,110845228
70,2,5,1,633,56,1890,564,568,358,114686016
70,2,1,2,638,59,1890,556,560,356,110844160
70,2,1,2,632,59,1890,559,562,354,111211932
55,4,6,4,617,55,1890,525,526,324,89472600
60,4,3,2,613,56,1890,549,544,335,100049760
56,4,2,4,612,54,1890,536,532,327,93244704
55,4,4,4,606,56,1890,533,537,324,92735604
70,3,1,1,624,58,1890,568,564,353,113084256
70,3,1,1,595,58,1890,579,573,343,113796081
70,3,4,1,620,58,1890,570,564,352,113160960
50,2,4,5,612,57,1891,509,513,313,81729621
59,4,2,2,613,56,1891,541,543,332,97529316
54,4,6,3,611,56,1892,525,529,322,89427450
54,4,6,3,618,56,1892,521,524,323,88180292
54,4,6,3,611,57,1892,522,525,320,87696000
54,2,6,3,611,55,1892,524,537,324,91169712
54,4,6,3,613,56,1892,522,526,321,88137612
54,2,6,3,617,58,1892,516,524,321,86793264
54,4,6,3,611,57,1892,519,529,320,87856320
54,2,6,3,606,58,1892,526,530,320,89209600
54,3,6,3,609,58,1892,527,531,322,90107514
54,4,6,3,626,57,1892,518,524,326,88486832
54,3,6,3,615,58,1892,521,526,322,88242812
54,4,6,3,618,57,1892,522,526,324,88961328
50,4,3,3,604,56,1892,515,521,313,83982595
50,2,6,4,598,58,1893,512,514,307,80792576
53,4,2,5,621,54,1893,518,522,323,87337908
52,4,5,6,617,53,1893,519,525,322,87736950
51,4,2,6,605,59,1893,516,519,313,83822652
50,4,6,3,618,56,1893,511,514,316,82998664
52,4,3,4,620,53,1893,516,520,321,86130720
57,4,3,4,626,56,1893,533,527,332,93255812
50,4,6,4,610,56,1893,513,517,314,83279394
62,1,2,4,625,60,1893,537,547,339,99577521
55,3,6,3,616,56,1894,533,528,327,92025648
55,4,6,3,628,57,1894,527,524,330,91128840
70,2,3,1,635,59,1894,563,551,353,109505189
70,2,5,1,609,58,1895,568,574,348,113459136
53,4,2,5,610,56,1895,519,523,318,86316966
51,1,2,5,637,54,1895,509,508,324,83777328
51,2,2,5,634,57,1895,509,505,322,82768490
51,2,2,5,633,58,1895,507,504,320,81768960
60,2,6,2,622,56,1896,540,544,337,98997120
60,3,6,2,604,60,1896,544,548,330,98376960
60,3,6,2,616,58,1896,542,545,335,98955650
55,4,4,4,615,56,1896,526,530,325,90603500
76,4,0,2,629,54,1896,582,585,367,124952490
52,4,2,5,613,56,1897,518,520,318,85656480
52,4,2,5,616,57,1897,516,520,319,85594080
60,4,3,3,618,56,1897,541,546,336,99249696
50,4,2,6,622,56,1897,508,511,317,82289396
67,1,4,2,602,61,1897,564,569,341,109432356
52,4,3,3,605,56,1897,527,521,317,87037739
46,3,6,6,600,59,1898,500,504,301,75852000
71,2,1,2,619,58,1898,566,569,351,113040954
57,2,3,3,609,58,1899,540,539,329,95758740
70,1,5,1,615,63,1899,559,563,345,108577365
70,1,1,2,635,59,1899,562,565,358,113675740
71,4,0,3,624,54,1899,572,576,358,117950976
57,4,2,4,606,56,1899,543,548,330,98196120
57,4,2,4,622,55,1899,532,535,332,94493840
56,4,2,4,608,56,1899,536,539,326,94182704
57,4,4,4,622,55,1899,534,537,333,95490414
51,4,5,7,603,58,1899,515,517,311,82805305
71,4,0,1,613,56,1901,573,578,353,116911482
55,4,4,4,614,55,1901,528,524,323,89365056
99,0,0,0,629,58,1901,633,610,391,150976830
66,4,3,2,628,57,1901,558,553,349,107692326
72,4,5,1,609,56,1901,587,578,355,120446530
64,3,4,2,601,60,1901,562,557,336,105179424
56,2,4,5,626,58,1902,532,538,334,95596144
56,2,4,5,632,56,1902,528,532,335,94100160
71,2,0,3,626,54,1902,568,572,357,115987872
71,2,1,1,622,58,1902,561,570,352,112559040
71,2,1,1,619,54,1902,567,574,353,114886674
51,4,2,5,613,56,1902,516,519,317,84893868
55,4,2,4,615,56,1902,525,528,324,89812800
73,4,0,2,620,56,1902,574,578,357,118442604
57,4,3,3,618,57,1903,532,536,330,94100160
50,2,2,5,629,55,1904,505,509,319,81997355
53,2,2,6,603,54,1904,529,533,320,90226240
70,2,0,4,609,58,1904,566,573,347,112538346
72,4,0,3,608,59,1904,576,581,352,117798912
61,4,6,2,614,56,1904,546,548,336,100533888
61,4,6,2,616,55,1904,549,551,339,102547161
53,3,6,3,602,58,1904,526,523,316,86930968
55,4,5,7,623,54,1905,525,528,328,90921600
51,4,5,7,621,55,1905,514,520,321,85796880
63,3,4,3,615,59,1905,553,550,339,103106850
57,2,3,3,596,59,1906,540,544,323,94884480
56,2,6,2,598,60,1906,540,534,321,92563560
52,4,2,5,622,56,1906,513,516,320,84706560
52,4,2,5,627,55,1906,512,515,322,84904960
52,4,2,5,623,56,1906,515,518,322,85899940
64,1,2,3,641,55,1906,543,545,349,103281315
70,2,0,3,620,59,1907,561,565,349,110620785
53,2,6,4,594,59,1907,525,532,314,87700200
72,2,1,1,634,56,1907,567,572,361,117080964
53,4,4,2,600,57,1908,530,527,317,88541270
40,4,4,6,611,56,1908,478,480,293,67225920
65,4,5,2,615,55,1908,559,563,345,108577365
53,4,4,4,622,55,1908,522,517,323,87169302
53,4,4,4,623,55,1908,522,518,324,87608304
53,4,4,4,618,56,1908,522,520,322,87403680
53,4,4,4,620,55,1908,520,515,321,85963800
53,4,4,4,621,57,1908,521,516,322,86565192
53,2,3,4,626,59,1909,519,525,327,89099325
77,1,0,2,633,57,1909,579,584,368,124434048
77,3,0,2,618,59,1909,582,586,361,123119772
72,1,1,2,636,59,1909,561,558,356,111441528
50,3,2,5,614,57,1909,516,509,315,82732860
51,4,3,3,601,57,1909,523,519,313,84959781
78,4,5,1,626,56,1909,588,581,366,125035848
68,3,6,2,598,59,1909,572,566,340,110075680
74,2,4,1,631,58,1909,576,572,362,119268864
52,4,4,3,601,57,1909,526,523,315,86655870
67,4,2,3,614,57,1910,570,567,349,112793310
64,2,6,2,637,54,1910,547,552,350,105680400
56,3,6,3,615,58,1910,528,533,326,91744224
67,3,3,2,592,61,1910,574,572,339,111303192
59,1,2,4,604,61,1910,538,543,326,95235684
52,4,2,5,617,55,1911,519,522,321,86964678
52,3,2,5,612,59,1911,514,516,315,83545560
52,4,2,5,608,57,1911,516,521,315,84683340
52,4,2,5,618,57,1911,514,519,319,85098354
52,4,2,5,598,57,1911,524,526,314,86545936
52,4,2,5,621,56,1911,514,517,320,85036160
52,4,2,5,624,55,1911,517,519,323,86668329
52,4,2,5,617,56,1911,514,516,318,84341232
52,4,2,5,610,56,1911,518,524,318,86315376
52,4,2,5,615,56,1911,518,520,319,85925840
52,4,2,5,619,55,1911,514,516,319,84606456
52,2,2,5,618,59,1911,513,516,318,84177144
52,4,2,5,621,57,1911,513,517,320,84870720
52,3,2,5,611,59,1911,515,520,316,84624800
52,4,2,5,623,55,1911,512,516,320,84541440
57,4,2,4,615,55,1911,536,541,331,95982056
57,4,2,4,618,55,1911,535,539,332,95737180
61,4,5,5,602,57,1911,553,547,331,100124521
60,2,2,4,616,56,1912,540,544,334,98115840
56,2,2,4,599,60,1912,537,541,323,93836991
50,4,4,5,607,57,1912,512,516,312,82427904
74,1,0,3,606,62,1912,579,585,353,119566395
59,4,6,2,610,57,1912,546,543,332,98430696
59,3,6,2,623,54,1912,541,538,336,97795488
59,4,6,2,618,56,1912,540,537,333,96563340
52,2,2,6,609,56,1913,518,524,317,86043944
74,2,0,2,622,59,1913,574,581,359,119724346
54,3,6,3,616,55,1913,528,524,324,89641728
54,4,6,3,619,55,1913,524,523,324,88792848
54,3,6,3,617,55,1913,526,521,323,88516858
56,2,5,6,596,58,1914,540,543,323,94710060
48,2,4,6,623,55,1914,501,505,313,79190565
72,2,0,4,622,59,1914,567,569,353,113885919
54,4,2,5,612,56,1914,525,530,322,89596500
54,4,2,5,612,56,1914,525,528,322,89258400
54,4,2,5,617,57,1914,523,526,323,88856654
76,1,1,2,641,59,1914,573,575,368,121246800
53,3,2,5,608,58,1914,525,518,317,86208150
59,4,4,3,602,57,1914,548,544,329,98078848
56,4,6,3,625,57,1914,528,531,331,92801808
52,4,6,4,621,57,1914,513,520,321,85629960
53,4,2,5,626,56,1914,519,516,324,86768496
53,4,2,5,625,54,1914,521,519,325,87879675
67,3,2,2,605,60,1914,569,565,343,110269355
57,2,4,3,607,63,1914,539,536,326,94182704
70,3,1,2,618,62,1914,569,564,350,112320600
56,3,2,2,626,56,1915,529,526,330,91823820
56,4,4,4,617,56,1915,528,532,327,91852992
70,1,2,2,640,55,1915,559,562,359,112782722
50,2,4,5,608,59,1915,508,511,310,80472280
56,4,4,4,617,56,1915,530,533,328,92656720
56,4,4,4,617,54,1915,528,532,327,91852992
56,3,4,4,613,58,1915,538,526,326,92254088
76,3,5,2,609,59,1915,591,586,358,123984708
60,3,3,3,627,58,1915,537,534,336,96350688
56,3,2,4,605,59,1915,531,526,320,89377920
56,4,2,4,622,55,1915,531,527,329,92066373
56,4,2,4,606,56,1915,536,533,324,92562912
56,3,2,4,624,58,1915,530,522,328,90744480
56,3,2,4,612,60,1915,530,526,323,90045940
56,4,3,3,619,55,1915,534,529,329,92937894
56,4,3,3,609,56,1915,535,532,325,92501500
56,4,3,3,607,57,1915,534,531,323,91587942
56,4,3,3,619,56,1915,532,527,328,91959392
56,3,3,3,618,59,1915,534,527,328,92305104
56,3,3,3,614,61,1915,531,528,325,91119600
56,3,3,3,618,56,1915,531,528,327,91680336
56,4,3,3,617,54,1915,535,528,328,92653440
56,3,3,3,619,55,1915,531,525,327,91159425
56,4,3,3,626,57,1915,529,526,330,91823820
56,4,3,3,615,57,1915,530,527,325,90775750
56,3,3,3,621,57,1915,530,527,328,91613680
60,3,3,3,599,61,1915,553,548,330,100004520
38,4,6,6,603,56,1915,474,472,285,63762480
55,4,2,5,622,54,1916,523,530,327,90641130
51,4,2,5,624,56,1916,509,513,319,83296323
59,4,2,4,621,55,1916,535,540,334,96492600
55,4,1,6,616,55,1916,526,530,325,90603500
59,4,2,4,611,58,1916,539,541,330,96227670
71,2,0,2,635,58,1917,563,567,359,114600339
81,3,0,2,614,60,1917,598,594,366,130007592
53,4,3,4,615,55,1917,522,524,322,88076016
31,4,6,7,605,57,1917,438,441,266,51380028
71,3,0,3,628,61,1917,571,563,356,114444388
71,3,1,1,603,58,1917,578,572,347,114723752
66,2,4,2,592,58,1918,569,572,338,110008184
70,2,1,2,627,56,1918,564,568,355,113724960
55,4,6,4,615,56,1918,526,528,324,89983872
56,3,6,3,608,59,1918,534,538,326,93657192
70,4,5,2,606,57,1919,573,578,349,115586706
51,4,2,6,619,53,1919,514,520,320,85529600
51,4,2,6,627,54,1919,509,514,321,83981946
56,4,3,3,608,56,1919,534,537,326,93483108
52,3,6,3,612,58,1919,520,516,317,85057440
52,4,6,3,618,57,1919,520,516,320,85862400
52,3,6,3,606,56,1919,525,522,317,86873850
52,4,6,3,616,55,1919,520,515,319,85428200
52,4,6,3,617,56,1919,518,516,319,85264872
52,4,6,3,618,55,1919,519,516,320,85697280
52,4,6,3,618,55,1919,519,516,320,85697280
28,2,6,5,640,56,532,413,417,266,45810786
26,2,3,6,614,55,532,412,416,254,43533568
30,4,1,5,623,53,532,429,432,268,49667904
30,4,1,5,625,53,532,429,433,269,49968633
30,4,1,6,622,54,532,429,434,268,49897848
38,4,0,3,621,54,532,465,469,290,63244650
28,4,2,4,619,55,532,425,428,264,48021600
38,4,2,1,620,55,532,466,469,290,63380660
37,4,1,2,607,60,532,459,462,280,59376240
32,4,3,2,621,54,532,440,442,274,53287520
32,4,3,2,615,55,532,440,444,272,53137920
33,4,3,2,615,55,532,446,449,275,55069850
26,1,6,6,643,55,532,405,409,262,43398990
30,2,1,5,621,56,533,426,430,266,48725880
30,2,5,5,620,55,533,428,432,267,49367232
25,2,3,5,611,61,533,403,405,247,40314105
25,2,6,6,638,54,533,394,399,252,39615912
32,2,4,2,623,55,533,438,444,275,53479800
32,2,4,2,627,57,533,437,440,275,52877000
32,1,4,2,632,55,533,437,440,277,53261560
32,3,0,7,612,59,533,441,444,271,53062884
32,2,4,2,593,58,533,447,450,266,53505900
32,4,0,7,622,55,533,440,444,275,53724000
32,4,0,7,622,56,533,437,441,273,52611741
32,3,4,2,600,59,533,442,445,266,52319540
37,4,5,2,597,56,533,467,471,280,61587960
37,1,5,2,632,57,533,454,458,288,59884416
31,4,6,2,625,53,533,434,437,272,51586976
31,3,6,2,606,59,533,434,438,265,50374380
52,4,6,3,615,56,1919,519,515,318,84996630
52,4,6,3,613,56,1919,520,515,317,84892600
52,4,6,3,623,54,1919,519,514,322,85898652
52,4,6,3,618,56,1919,517,515,319,84935345
52,4,6,3,627,53,1919,517,514,323,85833374
52,4,6,3,626,55,1919,514,512,321,84476928
52,4,6,3,622,56,1919,516,513,320,84706560
52,4,6,3,619,57,1919,517,514,319,84770422
52,4,6,3,623,56,1919,516,511,320,84376320
52,4,6,3,626,56,1919,514,511,321,84311934
54,4,2,5,620,56,1920,523,527,325,89576825
51,4,5,7,626,56,1920,509,513,320,83557440
53,4,5,7,620,54,1920,519,523,323,87674151
56,1,3,3,623,63,1920,522,527,327,89955738
50,3,3,3,603,58,1920,515,513,310,81900450
63,3,5,4,629,60,1921,545,533,339,98474415
50,4,5,3,623,55,1921,509,512,318,82873344
63,3,3,2,613,58,1921,557,552,340,104537760
72,3,1,2,620,52,1922,571,567,353,114286221
71,2,0,3,590,61,1922,581,585,344,116920440
70,1,0,5,632,55,1922,563,557,354,111011214
53,4,2,4,613,57,1922,518,522,319,86256324
50,4,6,4,611,56,1922,512,523,316,84617216
70,1,0,5,643,56,1922,557,563,360,112892760
71,1,0,3,606,61,1922,570,579,348,114850440
71,1,1,1,613,63,1922,566,570,348,112271760
56,4,5,4,610,57,1922,537,534,326,93483108
74,2,0,1,591,58,1923,593,599,352,125032864
71,3,1,3,597,60,1923,583,586,349,119231662
75,4,0,3,623,57,1923,581,584,363,123167352
50,2,5,7,614,61,1923,514,503,312,80665104
50,4,5,7,610,56,1923,515,517,315,83870325
50,4,6,4,616,57,1923,509,513,315,82251855
56,4,6,4,617,56,1924,530,533,328,92656720
56,4,6,4,604,56,1924,533,536,323,92277224
44,4,3,6,611,56,1924,491,494,301,73008754
68,1,4,2,612,61,1924,559,563,343,107947931
51,3,2,6,602,58,1925,520,524,314,85558720
51,1,2,6,639,57,1925,505,508,324,83118960
51,3,2,6,624,58,1925,509,513,319,83296323
55,4,6,3,616,56,1925,525,530,325,90431250
70,2,3,2,633,58,1926,563,557,355,111324805
51,4,2,5,619,55,1926,514,517,319,84770422
71,2,1,2,604,63,1926,573,580,348,115654320
64,3,3,3,616,62,1926,548,546,337,100833096
48,4,4,6,620,55,1926,499,504,311,78215256
72,4,0,1,617,55,1926,577,581,357,119679609
70,4,0,2,604,56,1926,571,574,346,113402884
54,4,2,5,619,55,1927,520,530,325,89570000
61,4,6,2,620,55,1927,544,547,338,100577984
72,4,1,1,607,60,1927,575,578,350,116322500
62,4,6,2,608,59,1927,548,550,334,100667600
73,3,1,1,620,57,1927,579,576,358,119394432
55,3,3,3,611,58,1928,528,530,323,90388320
55,3,6,3,613,60,1928,528,529,324,90497088
55,4,6,3,615,56,1928,525,528,324,89812800
55,4,6,3,614,57,1928,527,531,325,90947025
55,4,6,3,623,55,1928,524,529,328,90920288
55,4,6,3,618,54,1928,526,529,326,90710804
53,4,3,4,615,57,1928,522,525,322,88244100
51,3,3,4,613,58,1928,517,514,316,83973208
51,3,3,4,619,58,1928,515,509,317,83096795
70,4,4,0,621,57,1928,567,564,352,112565376
56,2,4,4,612,58,1929,532,533,326,92439256
56,4,5,6,608,57,1929,530,535,324,91870200
56,4,5,6,600,56,1929,537,540,323,93663540
56,4,5,6,618,55,1929,533,538,331,94915574
72,4,0,2,627,56,1929,575,567,358,116716950
56,4,6,3,622,56,1929,528,526,328,91094784
70,1,3,1,639,59,1929,568,556,359,113375072
71,2,0,3,623,57,1930,565,569,353,113484205
56,3,3,4,626,58,1930,523,528,329,90851376
56,4,3,4,613,55,1930,529,532,325,91464100
60,4,2,3,611,55,1930,546,548,334,99935472
56,2,3,4,627,60,1931,525,528,330,91476000
60,4,5,5,622,55,1931,538,543,336,98157024
55,3,4,3,590,58,1931,538,533,316,90614264
74,3,0,2,616,59,1931,582,577,357,119885598
71,2,0,2,592,58,1932,586,590,348,120317520
53,4,2,5,606,56,1932,525,528,319,88426800
71,4,0,4,619,55,1932,569,575,354,115819950
50,1,3,4,611,58,1932,508,512,311,80889856
63,2,5,5,632,60,1932,549,539,344,101793384
63,4,4,2,599,59,1932,559,563,336,105744912
52,4,2,5,621,57,1932,515,513,319,84278205
100,3,5,0,604,61,1932,639,632,384,155077632
62,3,2,4,598,58,1933,555,558,333,103126770
51,4,2,6,610,57,1933,517,519,316,84790068
51,4,2,6,604,57,1933,520,522,315,85503600
51,4,2,6,616,56,1933,512,516,317,83748864
56,2,2,4,599,57,1934,538,547,325,95642950
49,4,6,4,623,55,1934,503,505,314,79760710
62,4,6,2,616,55,1934,549,551,339,102547161
70,1,2,1,641,56,1935,564,559,360,113499360
50,4,2,5,620,56,1935,513,509,317,82774089
50,3,2,5,596,60,1935,518,515,308,82165160
50,4,2,5,614,57,1935,513,509,314,81990738
50,3,2,5,616,60,1935,513,509,315,82251855
50,3,2,5,607,57,1935,514,509,311,81365686
50,3,2,5,609,61,1935,513,511,312,81788616
50,4,2,5,605,55,1935,515,513,311,82164645
50,4,2,5,621,55,1935,509,505,315,80969175
50,4,2,5,623,56,1935,509,505,316,81226220
50,3,2,5,609,59,1935,512,509,311,81049088
50,4,2,5,612,56,1935,513,509,313,81729621
50,4,2,5,629,57,1935,511,504,319,82156536
50,4,2,5,628,57,1935,504,499,315,79221240
56,3,4,3,605,59,1935,542,533,325,93887950
52,4,2,6,619,54,1936,515,518,320,85366400
66,4,5,2,616,55,1936,563,566,348,110892984
54,4,4,4,609,56,1937,527,529,321,89489343
50,4,6,4,619,55,1937,509,512,316,82352128
70,4,0,2,626,56,1937,566,568,355,114128240
71,2,1,1,611,56,1938,575,579,353,117522525
54,1,6,4,632,56,1939,521,523,330,89919390
54,4,3,4,620,56,1939,517,525,323,87670275
54,3,3,4,603,58,1939,526,532,319,89266408
54,4,3,4,610,56,1939,524,535,323,90549820
63,2,6,2,628,57,1939,546,549,344,103115376
53,4,4,4,608,55,1939,526,530,321,89488380
54,4,6,3,612,56,1939,529,523,322,89086774
90,3,2,0,623,53,1939,616,612,382,144010944
90,3,5,0,628,61,1939,609,607,382,141211266
60,2,4,3,595,57,1940,548,556,328,99937664
50,2,2,6,613,57,1940,515,507,313,81725865
70,2,4,1,599,59,1940,575,581,346,115589950
70,2,4,1,609,58,1940,570,577,349,114782610
70,2,4,1,621,57,1940,563,568,351,112244184
55,4,3,4,616,55,1940,533,528,327,92025648
71,4,0,2,614,56,1940,575,578,354,117651900
77,3,0,3,621,62,1940,587,582,363,124013142
70,2,0,3,632,61,1940,562,559,354,111211932
70,4,0,3,616,56,1940,571,565,350,112915250
70,3,0,3,612,60,1940,573,570,350,114313500
53,3,6,4,624,61,1940,525,514,324,87431400
55,2,3,4,628,56,1941,520,524,328,89373440
53,4,2,5,618,58,1941,518,520,321,86464560
72,3,0,3,617,58,1941,567,577,353,115487127
56,4,5,6,617,55,1941,530,533,328,92656720
56,4,5,6,614,56,1941,530,532,326,91918960
59,4,3,3,602,59,1941,547,549,330,99099990
59,4,3,3,602,61,1941,543,547,328,97422888
54,4,6,4,620,56,1941,521,525,324,88622100
56,2,3,4,629,56,1942,531,535,335,95168475
72,2,5,1,635,58,1942,565,568,360,115531200
59,2,2,4,625,53,1942,546,535,338,98733180
71,2,2,2,611,61,1942,571,572,349,113987588
50,2,4,5,627,56,1942,508,503,317,81001108
70,3,5,1,629,61,1942,557,553,349,107499329
56,4,2,4,612,55,1942,535,538,329,94696070
56,4,2,4,593,57,1942,542,545,323,95410970
56,4,3,4,621,53,1942,536,541,334,96851984
51,1,4,5,602,62,1942,516,521,312,83876832
62,3,4,4,601,58,1942,556,548,332,101156416
53,4,4,5,623,56,1943,520,524,325,88556000
56,4,2,4,625,54,1943,529,531,331,92977569
79,1,4,1,643,60,1943,582,575,372,124489800
54,2,4,2,635,58,1944,521,515,329,88275635
54,3,1,5,609,59,1944,528,526,321,89150688
56,3,6,3,619,58,1944,532,535,330,93924600
56,3,6,3,617,60,1944,528,532,327,91852992
72,3,0,3,614,58,1944,576,574,353,116710272
54,4,5,6,604,55,1944,532,527,320,89716480
54,4,5,6,603,56,1944,533,528,320,90055680
54,4,5,6,617,57,1944,524,523,323,88518796
54,4,5,6,611,57,1944,526,522,320,87863040
54,4,5,6,618,55,1944,524,521,323,88180292
54,3,5,6,620,57,1944,525,520,324,88452000
75,4,0,1,608,57,1944,591,587,358,124196286
60,1,6,2,638,57,1944,532,527,338,94763032
72,3,0,3,602,59,1944,585,581,351,119299635
65,2,6,2,624,58,1945,552,557,346,106382544
91,1,0,0,631,57,1945,606,612,384,142414848
70,4,0,6,616,58,1945,569,571,351,114039549
53,4,2,5,604,59,1946,526,530,319,88930820
53,4,2,5,610,56,1946,521,525,319,87254475
69,3,4,2,612,58,1946,573,570,350,114313500
53,3,3,3,599,61,1946,530,525,316,87927000
70,0,4,1,646,57,1947,560,557,361,112603120
71,4,1,1,616,56,1947,572,574,353,115899784
52,4,3,3,612,56,1947,520,516,317,85057440
46,3,6,6,600,59,1947,504,500,301,75852000
53,2,2,6,617,57,1948,519,522,321,86964678
59,2,6,3,632,57,1948,528,532,335,94100160
55,4,2,5,605,56,1948,536,537,324,93257568
53,4,2,5,614,57,1948,519,526,321,87631074
53,4,2,5,622,54,1948,517,522,323,87169302
53,4,2,5,617,56,1948,520,523,322,87571120
53,4,2,5,604,56,1948,524,529,318,88148328
70,3,5,2,611,58,1948,574,579,352,116985792
53,4,3,3,615,56,1948,522,525,322,88244100
70,1,2,1,594,61,1948,577,581,344,115321528
57,3,2,2,624,60,1949,534,530,332,93962640
62,2,6,2,613,58,1949,547,549,336,100901808
56,4,2,5,620,54,1949,528,532,329,92414784
56,4,4,4,626,56,1949,527,533,332,93255812
76,2,0,3,599,59,1949,592,594,355,124835040
56,4,4,4,619,56,1949,530,539,331,94556770
56,4,5,6,609,56,1949,536,538,327,94296336
56,4,3,3,604,57,1949,540,535,325,93892500
56,4,5,4,616,56,1949,531,534,328,93005712
53,4,5,7,620,54,1949,522,527,325,89405550
56,4,2,4,620,55,1949,535,529,330,93394950
56,4,2,4,621,56,1949,533,530,330,93221700
56,4,2,4,613,56,1949,536,534,328,93881472
56,3,2,4,624,58,1949,532,529,331,93152668
56,4,3,3,617,56,1949,536,534,330,94453920
56,4,3,3,618,55,1949,538,534,331,95093652
56,4,3,3,619,57,1949,531,529,328,92134872
56,4,3,3,618,56,1949,533,529,328,92481896
56,3,3,3,610,58,1949,534,531,325,92155050
56,3,3,3,614,58,1949,537,532,328,93704352
56,4,3,3,616,56,1949,538,533,330,94628820
56,4,3,3,629,57,1949,529,526,332,92380328
57,3,3,2,606,56,1949,542,538,327,95351892
56,3,6,2,630,59,1949,527,523,331,91230551
70,4,0,2,601,59,1949,579,575,347,115524975
56,4,4,3,618,55,1950,530,534,329,93113580
46,4,4,7,620,55,1950,496,498,308,76078464
70,1,5,1,602,63,1950,570,573,344,112353840
54,4,2,5,608,56,1950,531,528,322,90278496
86,2,0,1,632,61,1950,605,597,379,136889115
69,2,4,2,626,59,1951,559,566,352,111370688
57,4,2,3,611,55,1951,542,538,330,96226680
56,1,3,4,598,61,1951,535,536,320,91763200
49,2,4,6,622,56,1952,504,508,314,80394048
73,2,0,3,606,61,1952,577,581,351,117668187
70,2,0,3,611,61,1952,564,569,346,111036936
63,2,3,2,610,57,1952,548,551,336,101454528
71,3,1,3,600,58,1952,579,585,349,118211535
53,4,6,4,613,56,1952,521,523,320,87194560
63,0,3,2,646,57,1952,536,541,347,100621672
51,3,4,5,623,58,1953,508,509,317,81967324
72,2,5,1,610,56,1953,575,580,352,117392000
70,4,0,3,620,58,1953,566,569,352,113363008
57,4,4,4,614,56,1953,538,540,331,96162120
70,3,0,4,596,62,1953,577,570,342,112480380
78,3,0,2,630,60,1954,588,582,366,125251056
54,2,3,5,633,60,1955,509,517,325,85524725
53,4,2,5,608,57,1955,524,528,320,88535040
70,1,4,2,643,63,1955,555,558,358,110869020
46,4,3,6,625,53,1955,495,500,311,76972500
56,4,6,3,618,57,1955,529,532,328,92308384
54,4,6,4,614,53,1955,528,530,325,90948000
53,4,2,6,618,56,1956,519,524,322,87569832
52,4,5,7,621,57,1956,513,516,319,84441852
53,3,6,3,604,58,1956,526,523,317,87206066
53,4,6,3,602,57,1956,526,524,316,87097184
53,4,6,3,606,57,1956,528,524,319,88258368
53,3,6,3,615,58,1956,524,520,321,87466080
53,4,6,3,612,57,1956,526,520,320,87526400
53,4,6,3,617,55,1956,523,521,322,87739526
53,4,6,3,614,55,1956,525,521,321,87801525
53,4,6,3,612,55,1956,525,521,320,87528000
53,4,6,3,626,56,1956,518,514,323,85999396
53,4,6,3,622,56,1956,519,516,322,86232888
